Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
13967753992,"Mar 23, 2025, 6:52:51 PM",Walk of shame (back to the truck bc i ran shirtless 🤦🏻‍♂️🙃),Walk,"",2453,2.98,146.0,13,false,,,activities/14909584192.fit.gz,,,2453.0,2419.0,2984.0,2.48,1.234,28.6,25.0,137.2,154.2,15.9,0.1,,,,,146.0,126.0,,,130.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.216,0.0,,,,3198.0,,,,,,,,,,,,,,,,,""
13967423618,"Mar 23, 2025, 4:36:41 PM",March half,Run,"",7898,21.34,183.0,516,false,,Nike Streakfly,activities/14909227587.fit.gz,,,7898.0,7612.0,21344.6,4.5,2.804,242.8,251.6,123.8,184.6,45.9,0.0,,,,,183.0,177.0,,193.0,1279.0,,,516.0,,,,,,,,,192.0,7897.0,0.0,,0.0,,1.0,21879.9,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.703,0.0,,,,22356.0,,,380.0,132.0,2.874,,,,,,,,,,,,""
13956886898,"Mar 22, 2025, 4:52:51 PM",Chaotic walk (with Bliss 🐾),Walk,"",3168,2.63,125.0,7,false,,,activities/14897903151.fit.gz,,,3168.0,2569.0,2636.4,2.453,1.026,41.4,39.8,137.4,151.4,42.9,0.0,,,,,125.0,106.0,,,172.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.832,0.0,,,,3080.0,,,,,,,,,,,,,,,,,""
13954879989,"Mar 22, 2025, 1:37:42 PM",Morning hyrox (with nash hybrid club),Workout,"",3419,0,186.0,156,false,,,activities/14895755524.fit.gz,,,3419.0,3419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,186.0,163.0,,,639.0,,,156.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13944666470,"Mar 21, 2025, 12:28:03 PM",Morning run (progression splits on treadmill),Run,🎵 call out my name 🎵,1133,3.28,177.0,30,false,,Nike Streakfly,activities/14884767418.fit.gz,,,1133.0,1133.0,3285.3,4.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,,177.0,149.0,,,192.0,,,30.0,,,,,,,,,,,0.0,,0.0,,1.0,3285.3,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.9,0.0,,,,3250.0,,,,,,,,,,,,,,,,,""
13944467865,"Mar 21, 2025, 11:42:38 AM",Morning bike,Ride,"",2447,0,127.0,8,false,,,activities/14884552346.fit.gz,,,2447.0,2447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,127.0,110.0,,,263.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13935071685,"Mar 20, 2025, 10:49:49 AM",Morning weight lift,Weight Training,🎵 lonely star 🎵,4005,0,143.0,12,false,,,activities/14874406512.fit.gz,,,4005.0,4005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,103.0,,,276.0,,,12.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13931686994,"Mar 19, 2025, 10:28:00 PM",Afternoon 15k,Run,🎵 must be nice 🎵,5248,14.70,190.0,344,false,,Nike Streakfly,activities/14870712967.fit.gz,,,5248.0,5027.0,14701.1,5.32,2.924,136.4,140.2,124.4,154.6,20.5,0.0,,,,,190.0,179.0,,200.0,878.0,,,344.0,,,,,,,,,197.0,5249.0,0.0,,0.0,,1.0,14974.9,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.801,0.0,,,,14384.0,,,265.0,135.0,2.979,,,,,,,,,,,,""
13928297749,"Mar 19, 2025, 5:05:21 PM",Midday bike,Ride,🎵 my life 🎵,1241,0,141.0,5,false,,,activities/14867095872.fit.gz,,,1241.0,1241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,141.0,119.0,,,128.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13925494591,"Mar 19, 2025, 10:51:16 AM",Morning weight lift,Weight Training,"🎵 smile 🎵
“… I'm leavin' all those grudges behind me
Throwin' fear out the window
So when these blessings come to find me
They will have room to breathe an' grow …”",4546,0,156.0,19,false,,,activities/14864036703.fit.gz,,,4546.0,4546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,156.0,113.0,,,386.0,,,19.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13921633166,"Mar 18, 2025, 10:18:20 PM",Afternoon walk/volunteer (with bridge ministry),Walk,5 loaves 2 fishes sermon tonight. The Lord is good!,3761,0.96,137.0,4,false,,,activities/14859826885.fit.gz,,,3761.0,1183.0,961.0,2.64,0.812,6.0,10.8,129.2,136.8,28.6,-0.7,,,,,137.0,110.0,,,91.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.256,0.0,,,,872.0,,,,,,,,,,,,,,,,,media/828A72CD-EE03-48D7-8F48-F8D72A863D9E.jpg
13918329696,"Mar 18, 2025, 5:09:14 PM",Midday bike,Ride,"📚 come and see 🤓
- ch11 better together",1350,0,127.0,5,false,,,activities/14856306584.fit.gz,,,1350.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,127.0,117.0,,,156.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13915527363,"Mar 18, 2025, 10:57:09 AM",Morning weight lift,Weight Training,🎵 i’m the one 🎵,3921,0,138.0,11,false,,,activities/14853266578.fit.gz,,,3921.0,3921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,138.0,104.0,,,278.0,,,11.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13912136170,"Mar 17, 2025, 11:39:08 PM",Evening run (with nrc),Run,"",2151,5.55,180.0,126,false,,Nike Streakfly,activities/14849558892.fit.gz,,,2151.0,2004.0,5554.0,7.18,2.771,51.2,52.2,135.8,153.6,11.2,0.0,,,,,180.0,174.0,,194.0,331.0,,,126.0,,,,,,,,,191.0,2152.0,0.0,,0.0,,1.0,5653.2,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.582,0.0,,,,5748.0,,,102.0,131.0,2.821,,,,,,,,,,,,""
13911647631,"Mar 17, 2025, 10:24:42 PM",Afternoon run,Run,"",2237,6.69,180.0,151,false,,Nike Streakfly,activities/14849043222.fit.gz,,,2237.0,2227.0,6696.3,4.14,3.007,49.2,52.8,124.0,154.0,17.4,-0.1,,,,,180.0,175.0,,201.0,393.0,,,151.0,,,,,,,,,201.0,2238.0,0.0,,0.0,,1.0,6762.9,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.993,0.0,,,,6442.0,,,118.0,138.0,3.037,,,,,,,,,,,,""
13908783256,"Mar 17, 2025, 5:05:27 PM",Midday bike,Ride,"📚 come and see 🤓
- ch10 zero members",1235,0,129.0,4,false,,,activities/14845985277.fit.gz,,,1235.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,129.0,115.0,,,115.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13906424147,"Mar 17, 2025, 10:51:41 AM",Morning weight lift,Weight Training,"🎵 alabama haint 🎵
“… Maybe hearsay's not a rumor
I can't stay, wish I'd left sooner
Dismayed, I'm a late bloomer
Still, hey, I root for my future …”",4698,0,151.0,17,false,,,activities/14843412166.fit.gz,,,4698.0,4698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,112.0,,,368.0,,,17.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13879915378,"Mar 14, 2025, 11:52:11 AM",Morning bike,Ride,🎵 ambitionz az a ridah 🎵,4042,0,151.0,21,false,,,activities/14814529422.fit.gz,,,4042.0,4042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,122.0,,,504.0,,,21.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13879286167,"Mar 14, 2025, 11:13:09 AM",Morning run (progression splits on treadmill),Run,🎵 humble. 🎵,1590,5.03,198.0,107,false,,Nike Streakfly,activities/14813843171.fit.gz,,,1590.0,1581.0,5038.7,4.12,3.187,0.0,0.0,0.0,0.0,0.0,0.0,,,,,198.0,181.0,,,294.0,,,107.0,,,,,,,,,,,0.0,,0.0,,1.0,5043.4,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,3.169,0.0,,,,4824.0,,,,,,,,,,,,,,,,,""
13872496263,"Mar 13, 2025, 5:05:17 PM",Midday bike,Ride,🎵 if u leave 🎵,1257,0,126.0,4,false,,,activities/14807286213.fit.gz,,,1257.0,1257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,126.0,115.0,,,121.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13870050276,"Mar 13, 2025, 10:48:58 AM",Morning weight lift,Weight Training,🎵 almost doesnt count 🎵,4081,0,149.0,13,false,,,activities/14804613484.fit.gz,,,4081.0,4081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,149.0,107.0,,,297.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13863560983,"Mar 12, 2025, 5:07:18 PM",Midday bike,Ride,"🎵 dna. 🎵
“… I got power, poison, pain, and joy inside my DNA
I got hustle, though, ambition flow inside my DNA
I was born like this …”",1232,0,140.0,9,false,,,activities/14797605945.fit.gz,,,1232.0,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,140.0,127.0,,,138.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13861042169,"Mar 12, 2025, 10:53:51 AM",Morning weight lift,Weight Training,🎵 element. 🎵,4441,0,151.0,17,false,,,activities/14794861410.fit.gz,,,4441.0,4441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,113.0,,,364.0,,,17.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13853832338,"Mar 11, 2025, 5:05:25 PM",Midday bike,Ride,🎵 as you are 🎵,1231,0,144.0,7,false,,,activities/14787114269.fit.gz,,,1231.0,1231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,125.0,,,131.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13851258017,"Mar 11, 2025, 10:59:33 AM",Morning weight lift,Weight Training,"🎵 its so hard 🎵
“… What you say your name was again?
And I know you from where? 
Elementary school?
… I don't know you, man! …”",4212,0,151.0,14,false,,,activities/14784311874.fit.gz,,,4212.0,4212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,107.0,,,315.0,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13847761739,"Mar 10, 2025, 11:39:25 PM",Evening run (with nrc),Run,"",2540,7.87,189.0,181,false,,Nike Streakfly,activities/14780513247.fit.gz,,,2540.0,2540.0,7875.5,5.28,3.101,62.4,62.8,123.2,151.4,20.1,0.0,,,,,189.0,181.0,,209.0,464.0,,,181.0,,,,,,,,,210.0,2540.0,0.0,,0.0,,1.0,7971.7,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,3.101,0.0,,,,7412.0,,,146.0,144.0,3.138,,,,,,,,,,,,""
13844345473,"Mar 10, 2025, 5:05:42 PM",Midday bike,Ride,🎵 nothing without you 🎵,1817,0,149.0,16,false,,,activities/14776871161.fit.gz,,,1817.0,1817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,149.0,131.0,,,215.0,,,16.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13841812399,"Mar 10, 2025, 10:49:53 AM",Morning weight lift,Weight Training,🎵 odd look 🎵,4810,0,156.0,15,false,,,activities/14774108080.fit.gz,,,4810.0,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,156.0,113.0,,,376.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13838633487,"Mar 9, 2025, 9:42:29 PM",Afternoon 15k,Run,"🎵 montreal 🎵
“… I guess you had no idea that you could have persuaded me
Girl, you could have had me doing anything you pleased
Girl, you should have took your time and thought of what to say to me
'Cause I'm not as hard as I make it seem to be …”",5800,15.75,186.0,340,false,,Nike Streakfly,activities/14770596648.fit.gz,,,5800.0,5770.0,15756.5,3.8,2.731,188.6,186.0,128.0,154.0,14.2,0.0,,,,,186.0,179.0,,187.0,957.0,,,340.0,,,,,,,,,189.0,5801.0,0.0,,0.0,,1.0,16093.5,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.717,0.0,,,,17116.0,,,269.0,129.0,2.789,,,,,,,,,,,,""
13826506914,"Mar 8, 2025, 5:30:09 PM",Morning hyrox (with fit + faith 615),Workout,"",3894,0,191.0,181,false,,,activities/14757401568.fit.gz,,,3894.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,191.0,172.0,,,774.0,,,181.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13813575218,"Mar 7, 2025, 12:05:44 PM",Morning run (progression splits on treadmill),Run,🎵 footsteps 🎵,1758,4.89,196.0,82,false,,Nike Streakfly,activities/13813575218.gpx,,,1758.0,1758.0,4893.7,3.8,2.784,0.0,0.0,0.0,0.0,0.0,0.0,,,,,196.0,171.0,,,395.0,,,82.0,,,,,,,,,,,0.0,,0.0,,1.0,4893.7,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.784,0.0,,,,5208.0,,,,,,,,,,,,,,,,,""
13804716079,"Mar 6, 2025, 11:44:21 AM",Morning weight lift,Weight Training,"🎵 fake love 🎵
“… I got fake people showing fake love to me
Straight up to my face …”",4035,0,153.0,9,false,,,activities/13804716079.gpx,,,4035.0,4035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,153.0,101.0,,,,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1024.0,,,,,,,,,,""
13795549084,"Mar 5, 2025, 11:54:16 AM",Morning weight lift,Weight Training,🎵 no friends in the industry 🎵,4189,0,165.0,18,false,,,activities/13795549084.gpx,,,4189.0,4189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,120.0,,,,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1440.0,,,,,,,,,,""
13785905638,"Mar 4, 2025, 11:47:10 AM",Morning weight lift,Weight Training,"🎵 hurt you 🎵
“… and now I know relationship's my enemy
so stay away from me …”",3927,0,155.0,15,false,,,activities/13785905638.gpx,,,3927.0,3927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.0,119.0,,,,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,1214.0,,,,,,,,,,""
13782111150,"Mar 3, 2025, 11:21:30 PM",Afternoon run,Run,🎵 679 🎵,3123,8.15,183.0,150,false,,Nike Streakfly,activities/13782111150.gpx,,,3123.0,2995.0,8150.1,4.42,2.721,94.3,88.8,129.6,153.0,22.1,0.1,,,,,183.0,175.0,,,672.0,,,150.0,,,,,,,,,,,0.0,,0.0,,1.0,8312.8,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.61,0.0,,,,8562.0,,,,,2.776,,,,,,,,,,,,""
13776906959,"Mar 3, 2025, 11:45:53 AM",Morning weight lift,Weight Training,"🎵 without a warning 🎵
“…  I don't suppose tomorrow's coming, coming
I'ma follow through this time …”",3900,0,,,false,,,,,,3900.0,3900.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13760742671,"Mar 1, 2025, 3:53:50 PM",Morning run,Run,First run of 2025!,1597,4.44,,,false,,Nike Streakfly,activities/13760742671.gpx,,,1597.0,1547.0,4447.5,4.2,2.875,45.1,43.8,129.6,152.5,6.9,0.0,,,,,,,,,364.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4509.4,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.785,0.0,,,,4460.0,,,,,2.915,,,,,,,,,,,,""
13761201079,"Mar 1, 2025, 2:05:41 PM",Morning hyrox (with nash hybrid club),Workout,Big group! Big hearts! Big goals!,3600,0,,,false,,,,,,3600.0,3600.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,media/7871244E-9B22-4A83-BC36-3E43E1546765.jpg
13749810744,"Feb 28, 2025, 12:23:19 PM",Morning run (progression splits on treadmill),Run,"",1366,3.52,,,false,,Nike Streakfly,activities/13749810744.gpx,,,1366.0,1366.0,3525.3,4.74,2.581,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,285.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3525.3,,,,,,,,,,,,,,,,25076153.0,,,,,,,,,,0.0,2.581,0.0,,,,3784.0,,,,,,,,,,,,,,,,,""
13777793031,"Feb 27, 2025, 11:45:00 AM",Morning weight lift,Weight Training,"",3900,0,,,false,,,,,,3900.0,3900.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13777789735,"Feb 26, 2025, 11:45:55 AM",Morning weight lift,Weight Training,"",3900,0,,,false,,,,,,3900.0,3900.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13777784790,"Feb 25, 2025, 11:45:00 AM",Morning weight lift,Weight Training,"",3900,0,,,false,,,,,,3900.0,3900.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
13777779841,"Feb 24, 2025, 11:45:00 AM",Morning weight lift,Weight Training,"",3900,0,,,false,,,,,,3900.0,3900.0,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
12310882973,"Sep 2, 2024, 11:36:47 PM",Labor day 5k,Run,"",1890,5.59,,,false,,,activities/12310882973.gpx,,,1890.0,1808.0,5597.9,5.504,3.096,49.0,52.0,134.5,153.0,10.3,0.0,,,,,,,,,458.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5662.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.962,0.0,,,,5204.0,,,,,3.132,,,0.0,,,,,,,,,""
12289766192,"Aug 31, 2024, 1:47:01 PM",Morning run,Run,"",1112,3.23,,,false,,,activities/12289766192.gpx,,,1112.0,1089.0,3238.4,3.848,2.974,12.1,16.2,157.8,163.9,4.7,-0.1,,,,,,,,,262.0,,,,,,,,,,,,,,,,0.0,,1.0,3241.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.912,0.0,,,,3008.0,,,,,2.976,,,,,,,,,,,,""
12250987677,"Aug 26, 2024, 11:42:22 PM",Evening run (with nrc),Run,"",1275,3.74,,,false,,,activities/12250987677.gpx,,,1275.0,1247.0,3742.5,4.019,3.001,31.3,33.9,125.9,148.8,9.4,-0.1,,,,,,,,,305.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3774.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.935,0.0,,,,3494.0,,,,,3.027,,,,,,,,,,,,""
12231395026,"Aug 24, 2024, 3:39:59 PM",Morning run,Run,"",1148,3.28,,,false,,,activities/12231395026.gpx,,,1148.0,1109.0,3287.4,4.378,2.964,38.0,31.1,158.2,189.2,9.8,0.2,,,,,,,,,271.0,,,,,,,,,,,,,,,,0.0,,1.0,3349.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.864,210.4,,,,3066.0,,,,,3.02,,,,,,,,,,,,""
12191638455,"Aug 19, 2024, 11:38:40 PM",Evening run (with nrc),Run,"",1788,4.72,,,false,,,activities/12191638455.gpx,,,1788.0,1628.0,4727.4,6.26,2.904,38.7,43.8,135.6,165.2,13.8,-0.1,,,,,,,,,386.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4778.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.644,0.0,,,,5232.0,,,,,2.935,,,,,,,,,,,,""
12191333502,"Aug 19, 2024, 11:06:24 PM",Evening warmup,Run,"",680,1.85,,,false,,,activities/12191333502.gpx,,,680.0,645.0,1851.8,3.9,2.871,11.7,8.0,137.1,148.8,6.5,0.2,,,,,,,,,151.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1870.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.723,0.0,,,,1792.0,,,,,2.912,,,,,,,,,,,,""
12132305391,"Aug 12, 2024, 11:40:34 PM",Evening run (with nrc),Run,"",1624,4.69,,,false,,,activities/12132305391.gpx,,,1624.0,1572.0,4696.3,4.277,2.987,65.9,66.3,128.3,166.6,23.6,0.0,,,,,,,,,389.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4819.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.892,0.0,,,,4374.0,,,,,3.066,,,,,,,,,,,,""
12132115582,"Aug 12, 2024, 11:02:35 PM",Evening warmup,Run,"",693,1.92,,,false,,,activities/12132115582.gpx,,,693.0,679.0,1919.2,4.06,2.827,7.4,11.7,137.1,148.8,5.8,-0.2,,,,,,,,,155.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,1923.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.769,0.0,,,,2278.0,,,,,2.743,,,,,,,,,,,,""
12113706543,"Aug 10, 2024, 5:30:07 PM",Midday run,Run,"🎵 So if you stay counting on me, I'll fight all your demons every night
If you say, say you won't leave, eating your heart like parasites 🎵
- Everything We See
- Khalid",3030,8.02,,,false,,,activities/12113706543.gpx,,,3030.0,2706.0,8023.6,4.756,2.965,71.7,71.7,140.4,180.3,17.1,0.0,,,,,,,,,656.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8118.3,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.648,0.0,,,,7922.0,,,,,3.0,,,,,,,,,,,,""
12103083478,"Aug 9, 2024, 12:26:51 PM",Morning run,Run,🎵 broken - khalid 🎵,3311,8.54,,,false,,,activities/12103083478.gpx,,,3311.0,2998.0,8546.7,4.215,2.851,106.6,108.9,162.2,236.2,47.0,0.0,,,,,,,,,701.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,8676.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.581,0.0,,,,8872.0,,,,,2.894,,,,,,,,,,,,""
12072919872,"Aug 5, 2024, 11:38:25 PM",Evening run,Run,Saw some old friends. Met some new friends. Had a good run. Had a good day. God is good!,2171,5.74,,,false,,,activities/12072919872.gpx,,,2171.0,1940.0,5740.4,5.886,2.959,51.2,52.1,134.5,153.0,25.9,0.0,,,,,,,,,470.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,5814.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.644,0.0,,,,5548.0,,,,,2.997,,,,,,,,,,,,""
